,parcelid,bathroomcnt,bedroomcnt,calculatedfinishedsquarefeet,fips,yearbuilt,taxvaluedollarcnt,taxamount,propertylandusetypeid
323,13084948,1.0,3.0,816.0,6037.0,1955.0,71135.0,1173.12,261.0
324,11232191,3.0,4.0,2387.0,6037.0,2004.0,214294.0,4473.09,261.0
325,12329077,1.0,2.0,1160.0,6037.0,1950.0,68398.0,5572.57,261.0
326,14466991,0.0,0.0,,6059.0,,2493444.0,25740.28,261.0
327,12391917,1.0,2.0,864.0,6037.0,1924.0,117339.0,1953.93,261.0
328,11232792,3.0,4.0,3272.0,6037.0,2006.0,232683.0,5239.98,261.0
329,13078472,3.0,6.0,2084.0,6037.0,1964.0,681380.0,7924.63,261.0
330,17254469,2.0,3.0,1101.0,6111.0,1961.0,360454.0,4320.12,261.0
331,17283382,3.0,4.0,2162.0,6111.0,1964.0,243234.0,2573.32,261.0
332,11840396,2.0,3.0,1456.0,6037.0,1925.0,259656.0,3488.94,261.0
333,11771908,2.0,3.0,1215.0,6037.0,1903.0,329000.0,4089.57,261.0
334,14313342,2.0,4.0,1816.0,6059.0,1969.0,1248517.0,13451.16,261.0
335,10977533,1.0,1.0,650.0,6037.0,1927.0,217558.0,3031.99,261.0
336,12303159,1.0,2.0,860.0,6037.0,1942.0,116922.0,1796.92,261.0
337,14468115,2.5,4.0,2282.0,6059.0,1995.0,536687.0,5712.34,261.0
338,14412823,3.0,4.0,2290.0,6059.0,1989.0,722061.0,7325.46,261.0
339,11266326,0.0,0.0,400.0,6037.0,1950.0,49627.0,703.3,261.0
340,17073839,2.5,3.0,1592.0,6111.0,1988.0,274736.0,2905.46,261.0
341,14413446,2.5,3.0,1866.0,6059.0,1990.0,425099.0,4320.42,261.0
342,14405408,2.0,3.0,1478.0,6059.0,1972.0,969563.0,10732.36,261.0
343,14296645,2.0,2.0,1893.0,6059.0,1973.0,1294443.0,13933.18,261.0
344,11136488,5.0,5.0,4129.0,6037.0,2003.0,1084653.0,14224.47,261.0
345,14139870,4.0,4.0,2996.0,6059.0,1993.0,735936.0,8318.44,261.0
346,13072894,3.0,4.0,2074.0,6037.0,1985.0,423564.0,5318.82,261.0
347,14407010,3.0,3.0,1555.0,6059.0,1986.0,494718.0,4954.08,261.0
348,10992389,1.0,3.0,1260.0,6037.0,1917.0,205430.0,2578.04,261.0
349,11700828,2.0,2.0,1660.0,6037.0,1938.0,74294.0,1468.49,261.0
350,14093394,2.5,3.0,1691.0,6059.0,1997.0,345337.0,4366.22,261.0
351,12980417,2.0,4.0,1872.0,6037.0,1991.0,321257.0,4499.23,261.0
352,12329779,2.0,3.0,1768.0,6037.0,1959.0,517766.0,6367.51,261.0
353,10942915,1.0,2.0,1248.0,6037.0,1946.0,643000.0,7124.21,261.0
354,12223864,1.0,5.0,1048.0,6037.0,1922.0,32257.0,892.42,261.0
355,17279762,1.5,3.0,1377.0,6111.0,1973.0,280167.0,3035.34,261.0
356,11455475,3.0,4.0,1938.0,6037.0,1952.0,115934.0,1571.41,261.0
357,14319797,4.0,3.0,2712.0,6059.0,2013.0,1044895.0,10665.66,261.0
358,12206402,1.0,2.0,1030.0,6037.0,1927.0,320900.0,4041.2,261.0
359,10907569,2.0,2.0,1425.0,6037.0,1941.0,354489.0,4294.02,261.0
360,10905659,2.0,2.0,1538.0,6037.0,1938.0,102269.0,1301.95,261.0
361,14434380,3.5,3.0,2546.0,6059.0,1973.0,900914.0,9383.98,261.0
362,12020637,2.0,4.0,2227.0,6037.0,1927.0,847000.0,10419.19,261.0
363,10739546,2.0,5.0,1850.0,6037.0,1964.0,69121.0,1079.87,261.0
364,14221416,2.5,4.0,2459.0,6059.0,2002.0,795000.0,10408.56,261.0
365,17217146,3.0,5.0,2981.0,6111.0,1998.0,952928.0,10139.3,261.0
366,12033783,1.0,3.0,1370.0,6037.0,1924.0,1012000.0,12162.68,261.0
367,10739623,2.0,5.0,1850.0,6037.0,1964.0,79066.0,1187.18,261.0
368,12765494,1.0,2.0,1155.0,6037.0,1934.0,399716.0,5391.5,261.0
369,11249499,2.0,4.0,1384.0,6037.0,1979.0,54609.0,855.69,261.0
370,12206149,1.0,2.0,1317.0,6037.0,1937.0,40955.0,618.07,261.0
371,13903514,3.0,4.0,1703.0,6059.0,2000.0,347527.0,2058.7,261.0
372,12134166,3.0,3.0,2630.0,6037.0,1953.0,573381.0,6839.34,261.0
373,12461071,1.0,3.0,1225.0,6037.0,1942.0,426009.0,5184.45,261.0
374,11453766,2.0,3.0,1841.0,6037.0,1955.0,790000.0,9691.27,261.0
375,11575478,2.0,2.0,1559.0,6037.0,1940.0,1233929.0,14589.39,261.0
376,17112528,2.5,3.0,1525.0,6111.0,2010.0,374376.0,9169.32,261.0
377,11008947,3.0,4.0,2269.0,6037.0,1985.0,710000.0,8676.22,261.0
378,12761268,3.0,4.0,2521.0,6037.0,1973.0,371739.0,4803.45,261.0
379,12792363,3.0,3.0,1914.0,6037.0,1953.0,94395.0,1548.31,261.0
380,11558686,2.0,3.0,1473.0,6037.0,1941.0,331664.0,4087.91,261.0
381,14072879,3.0,4.0,2349.0,6059.0,1972.0,799548.0,8747.44,261.0
382,12749922,4.0,4.0,2026.0,6037.0,1955.0,605000.0,7550.87,261.0
383,14016276,2.0,4.0,1194.0,6059.0,1964.0,362000.0,4333.46,261.0
384,11641069,3.0,3.0,2577.0,6037.0,1941.0,1760000.0,21298.78,261.0
385,14370823,3.0,4.0,2356.0,6059.0,2012.0,750000.0,7771.5,261.0
386,14531717,1.0,1.0,504.0,6059.0,1964.0,92355.0,1448.36,261.0
387,11206957,3.0,4.0,2153.0,6037.0,1990.0,233500.0,3648.6,261.0
388,11641298,2.0,5.0,2586.0,6037.0,1954.0,1894866.0,22856.85,261.0
389,11035469,2.0,3.0,1232.0,6037.0,1953.0,267146.0,3380.03,261.0
390,10717917,6.0,5.0,5271.0,6037.0,1990.0,775576.0,9596.53,261.0
391,11431878,1.0,2.0,1074.0,6037.0,1953.0,99291.0,1400.3,261.0
392,12762520,2.0,4.0,1720.0,6037.0,1955.0,226994.0,3125.33,261.0
393,14433976,3.5,4.0,3406.0,6059.0,1993.0,651587.0,6775.36,261.0
394,11009268,3.0,5.0,3142.0,6037.0,1987.0,660175.0,8149.96,261.0
395,11158200,2.0,4.0,1376.0,6037.0,1963.0,246228.0,3557.69,261.0
396,12291583,1.0,3.0,946.0,6037.0,1942.0,161662.0,2415.71,261.0
397,12117615,2.0,3.0,1607.0,6037.0,1932.0,795000.0,9161.71,261.0
398,11009893,3.0,4.0,2994.0,6037.0,1995.0,797421.0,9791.45,261.0
399,17300463,4.5,4.0,3477.0,6111.0,1979.0,706530.0,8420.04,261.0
400,12794513,2.0,4.0,1596.0,6037.0,1955.0,455000.0,5737.32,261.0
401,10800973,2.0,4.0,1551.0,6037.0,1949.0,640000.0,7744.58,261.0
402,12782440,2.0,2.0,1889.0,6037.0,1948.0,405568.0,5183.32,261.0
403,12225310,2.0,3.0,1455.0,6037.0,1938.0,48819.0,936.23,261.0
404,17183451,2.0,4.0,1578.0,6111.0,1978.0,397610.0,4604.4,261.0
405,11997567,1.0,2.0,1139.0,6037.0,1926.0,941136.0,11354.65,261.0
406,12247837,2.0,3.0,1061.0,6037.0,1955.0,369500.0,4731.84,261.0
407,17125160,2.5,4.0,2125.0,6111.0,1965.0,636000.0,6778.56,261.0
408,13949743,2.0,3.0,1298.0,6059.0,1957.0,174483.0,2886.96,261.0
409,17114118,2.0,3.0,1597.0,6111.0,1955.0,195561.0,2588.56,261.0
410,12269112,2.0,3.0,1494.0,6037.0,1945.0,55753.0,1193.43,261.0
411,14430922,3.0,4.0,2518.0,6059.0,1990.0,130860.0,2428.06,261.0
412,17209126,2.5,4.0,2271.0,6111.0,1968.0,299100.0,3174.76,261.0
413,12847318,2.0,3.0,1780.0,6037.0,1977.0,347615.0,4538.95,261.0
414,12847318,2.0,3.0,1780.0,6037.0,1977.0,347615.0,4538.95,261.0
415,10809859,3.0,4.0,3381.0,6037.0,1990.0,546269.0,6825.37,261.0
416,10904507,2.0,2.0,1715.0,6037.0,1948.0,704162.0,8561.52,261.0
417,12525091,2.0,2.0,1702.0,6037.0,1959.0,880000.0,10457.37,261.0
418,14025601,2.0,4.0,1675.0,6059.0,1962.0,74899.0,1379.62,261.0
419,12706444,2.0,4.0,1596.0,6037.0,1955.0,280408.0,3735.28,261.0
420,12226193,1.0,2.0,780.0,6037.0,1921.0,253704.0,3562.35,261.0
421,11851413,1.0,2.0,1233.0,6037.0,1950.0,139404.0,2400.1,261.0
422,12142228,3.0,4.0,2128.0,6037.0,1969.0,1346193.0,15344.47,261.0
423,10737322,3.0,4.0,3102.0,6037.0,1969.0,564429.0,6634.11,261.0
424,12779204,2.0,3.0,1500.0,6037.0,1963.0,449247.0,5639.1,261.0
425,14388893,2.0,2.0,1092.0,6059.0,1984.0,391380.0,4074.7,261.0
426,12940586,1.0,3.0,1103.0,6037.0,1948.0,214832.0,2617.22,261.0
427,11679292,2.0,1.0,1678.0,6037.0,2002.0,9120827.0,109468.98,261.0
428,12222307,1.0,2.0,816.0,6037.0,1925.0,148277.0,1921.01,261.0
429,12655298,4.0,4.0,1890.0,6037.0,2004.0,601100.0,7293.71,261.0
430,11824023,1.0,3.0,990.0,6037.0,1915.0,196289.0,2920.14,261.0
431,12755331,2.0,3.0,1325.0,6037.0,1948.0,49239.0,942.23,261.0
432,11439010,2.0,3.0,1266.0,6037.0,1944.0,350140.0,4509.96,261.0
433,11029750,1.0,2.0,814.0,6037.0,1947.0,123666.0,1595.61,261.0
434,11282052,2.0,3.0,1150.0,6037.0,1986.0,196000.0,3163.06,261.0
435,17264121,3.0,3.0,2115.0,6111.0,1996.0,638000.0,7213.02,261.0
436,14072642,2.0,3.0,1323.0,6059.0,1963.0,196758.0,2357.32,261.0
437,11436683,1.0,3.0,1024.0,6037.0,1952.0,60830.0,921.98,261.0
438,10813895,3.0,3.0,2024.0,6037.0,1963.0,158467.0,2299.87,261.0
439,14186430,2.0,3.0,1818.0,6059.0,1975.0,750762.0,8586.22,261.0
440,11016108,2.0,4.0,1486.0,6037.0,1957.0,515000.0,6356.46,261.0
441,11108932,3.0,4.0,2407.0,6037.0,1989.0,343937.0,5212.57,261.0
442,11242048,2.0,3.0,2500.0,6037.0,1990.0,321056.0,3883.38,261.0
443,17264826,3.0,4.0,1866.0,6111.0,1984.0,583366.0,6582.46,261.0
444,12147874,1.0,3.0,1454.0,6037.0,1929.0,583768.0,6523.6,261.0
445,12928175,2.0,3.0,1108.0,6037.0,1951.0,40953.0,867.24,261.0
446,14149740,2.0,4.0,1599.0,6059.0,1965.0,65943.0,994.28,261.0
447,12420615,3.0,4.0,2407.0,6037.0,1972.0,430721.0,4969.47,261.0
448,14219976,2.5,3.0,2984.0,6059.0,1977.0,582112.0,6289.44,261.0
449,14098411,2.0,4.0,1673.0,6059.0,1968.0,577914.0,6571.12,261.0
450,12932416,2.0,3.0,1769.0,6037.0,1958.0,328921.0,4144.89,261.0
451,17123822,2.0,4.0,1960.0,6111.0,1973.0,542000.0,5846.64,261.0
452,13950825,2.0,4.0,1515.0,6059.0,1964.0,162712.0,2290.66,261.0
453,10816253,1.0,4.0,2438.0,6037.0,1948.0,671084.0,8250.08,261.0
454,12998892,2.0,3.0,1232.0,6037.0,1965.0,527929.0,6897.16,261.0
455,11864959,1.0,2.0,838.0,6037.0,1925.0,159143.0,2078.7,261.0
456,14381074,2.0,3.0,1452.0,6059.0,1978.0,373126.0,3863.32,261.0
457,12035564,2.0,3.0,2606.0,6037.0,1955.0,2230037.0,26728.79,261.0
458,10813584,3.0,4.0,2908.0,6037.0,1962.0,961175.0,11894.89,261.0
459,14394843,2.5,3.0,2264.0,6059.0,1987.0,700522.0,7107.5,261.0
460,12789251,2.0,3.0,1790.0,6037.0,1950.0,89105.0,1536.38,261.0
461,10842962,3.0,3.0,2567.0,6037.0,1951.0,162738.0,2132.51,261.0
462,12710305,4.0,4.0,2788.0,6037.0,1971.0,1370587.0,15437.75,261.0
463,11204960,3.0,4.0,2000.0,6037.0,1987.0,131090.0,2623.93,261.0
464,14420551,2.0,2.0,1329.0,6059.0,1973.0,77721.0,805.2,261.0
465,11892135,2.0,3.0,1886.0,6037.0,1940.0,623706.0,8659.2,261.0
466,11205024,2.0,3.0,1336.0,6037.0,1987.0,197000.0,3375.29,261.0
467,12666692,1.0,3.0,1188.0,6037.0,1948.0,364463.0,4687.3,261.0
468,17219864,2.5,3.0,2651.0,6111.0,1987.0,410955.0,4413.5,261.0
469,14325086,3.5,3.0,2964.0,6059.0,1996.0,1104178.0,14955.8,261.0
470,14266960,2.0,3.0,1767.0,6059.0,1972.0,348808.0,4238.72,261.0
471,12675776,2.0,3.0,1437.0,6037.0,1955.0,803000.0,9139.36,261.0
472,14484375,3.0,3.0,2980.0,6059.0,1990.0,835000.0,10718.96,261.0
473,13860122,3.0,4.0,2612.0,6059.0,1972.0,121326.0,1589.78,261.0
474,12480852,1.0,2.0,890.0,6037.0,1942.0,453000.0,5320.31,261.0
475,11365279,2.0,3.0,1860.0,6037.0,2004.0,139452.0,1850.53,263.0
476,14271752,2.5,4.0,2210.0,6059.0,2006.0,791000.0,8955.82,261.0
477,12177973,4.0,3.0,2128.0,6037.0,1957.0,827928.0,9130.16,261.0
478,13068561,3.0,3.0,2616.0,6037.0,1984.0,500852.0,6299.03,261.0
479,11492666,1.0,3.0,918.0,6037.0,1953.0,341450.0,4509.02,261.0
480,14045909,2.0,3.0,1487.0,6059.0,1965.0,702158.0,7910.22,261.0
481,14320337,3.5,4.0,2743.0,6059.0,1972.0,643436.0,6637.02,261.0
482,14140078,2.5,4.0,2373.0,6059.0,1965.0,674071.0,7572.44,261.0
483,17138423,2.0,3.0,1422.0,6111.0,1970.0,534021.0,5687.46,261.0
484,12044713,1.0,2.0,1026.0,6037.0,1949.0,344835.0,3742.48,261.0
485,12482367,2.0,2.0,1413.0,6037.0,1950.0,424247.0,5022.76,261.0
486,12014112,3.0,3.0,2949.0,6037.0,1955.0,1719847.0,20869.38,261.0
487,11859764,3.0,4.0,2319.0,6037.0,1995.0,620058.0,7816.58,261.0
488,11050506,2.0,4.0,1383.0,6037.0,1955.0,432367.0,5229.89,261.0
489,14166838,3.0,4.0,3285.0,6059.0,1998.0,1144928.0,13159.82,261.0
490,14488894,2.5,4.0,2269.0,6059.0,1977.0,401918.0,4085.84,261.0
491,14331904,3.0,3.0,2825.0,6059.0,1989.0,629372.0,7629.8,261.0
492,17169061,4.0,4.0,2961.0,6111.0,1959.0,321164.0,3729.0,261.0
493,12005383,1.0,2.0,1298.0,6037.0,1911.0,812200.0,9887.72,261.0
494,12730293,1.0,1.0,800.0,6037.0,1954.0,115230.0,1759.23,261.0
495,10783081,4.0,4.0,2891.0,6037.0,2007.0,757831.0,9189.99,261.0
496,11716022,1.0,2.0,984.0,6037.0,1924.0,385000.0,4664.33,261.0
497,12253441,2.0,3.0,1248.0,6037.0,1949.0,418000.0,5317.13,261.0
498,11049456,3.0,3.0,2336.0,6037.0,1952.0,587000.0,7303.58,261.0
499,12406480,1.0,2.0,516.0,6037.0,1920.0,217558.0,2972.83,261.0
500,11226907,1.0,1.0,1036.0,6037.0,1957.0,56559.0,820.02,261.0
501,10941767,1.0,2.0,838.0,6037.0,1939.0,478587.0,5309.82,261.0
502,11521596,2.0,3.0,1379.0,6037.0,1952.0,103712.0,1920.46,261.0
503,12833461,1.0,3.0,1006.0,6037.0,1955.0,324551.0,3968.45,261.0
504,11390564,2.0,2.0,1685.0,6037.0,1936.0,264846.0,3369.7,261.0
505,11389985,3.0,4.0,2020.0,6037.0,1928.0,87877.0,1326.84,261.0
506,11494753,2.0,2.0,1105.0,6037.0,1944.0,888343.0,9639.6,261.0
507,12484256,1.0,3.0,927.0,6037.0,1950.0,414212.0,5115.54,261.0
508,10917500,3.0,3.0,2504.0,6037.0,2001.0,687348.0,8404.51,261.0
509,11778870,2.0,5.0,2896.0,6037.0,1905.0,38680.0,715.37,261.0
510,12685296,4.0,4.0,2457.0,6037.0,1948.0,1642000.0,18919.18,261.0
511,17287443,3.5,4.0,3231.0,6111.0,1988.0,878968.0,10857.58,261.0
512,11506000,2.0,3.0,1372.0,6037.0,1955.0,654276.0,7351.39,261.0
513,12026533,3.0,4.0,1748.0,6037.0,1962.0,395304.0,4979.21,261.0
514,11232048,3.0,4.0,2537.0,6037.0,1993.0,328296.0,4827.4,261.0
515,17090286,2.0,3.0,2274.0,6111.0,1976.0,483705.0,5167.46,261.0
516,12098126,2.0,4.0,2467.0,6037.0,1932.0,1462000.0,16730.64,261.0
517,12856686,3.0,5.0,2625.0,6037.0,1961.0,125261.0,1904.0,261.0
518,13101494,3.0,4.0,2972.0,6037.0,1981.0,495338.0,5885.03,261.0
519,12492575,1.0,3.0,1218.0,6037.0,1954.0,267294.0,3438.57,261.0
520,11600520,3.0,2.0,1576.0,6037.0,1943.0,1014000.0,12214.26,261.0
521,11179512,3.0,4.0,2817.0,6037.0,2003.0,538000.0,7148.82,261.0
522,14050918,2.5,4.0,2217.0,6059.0,1972.0,98707.0,1343.64,261.0
523,14050918,2.5,4.0,2217.0,6059.0,1972.0,98707.0,1343.64,261.0
524,11504152,4.0,5.0,1634.0,6037.0,1952.0,1314944.0,14603.18,261.0
525,11807535,1.0,2.0,768.0,6037.0,1926.0,152289.0,1918.45,261.0
526,14297677,3.5,4.0,3100.0,6059.0,2000.0,1615417.0,17228.54,261.0
527,11138619,2.0,2.0,1320.0,6037.0,1956.0,228431.0,4945.91,261.0
528,12027020,3.0,3.0,1564.0,6037.0,1947.0,225707.0,2888.25,261.0
529,17284561,3.0,5.0,2781.0,6111.0,1978.0,870746.0,9339.1,261.0
530,11598501,2.0,2.0,1469.0,6037.0,1953.0,234100.0,2886.81,261.0
531,13091549,3.0,4.0,1752.0,6037.0,1986.0,333425.0,4503.05,261.0
532,11058331,2.0,3.0,1243.0,6037.0,1953.0,174930.0,2150.11,261.0
533,12489413,1.0,2.0,986.0,6037.0,1943.0,80932.0,1206.16,261.0
534,12859680,3.0,5.0,2447.0,6037.0,1970.0,323707.0,4043.12,261.0
535,12859998,3.0,4.0,2083.0,6037.0,1977.0,175528.0,2330.79,261.0
536,17072413,2.5,3.0,1821.0,6111.0,2001.0,470000.0,5155.68,261.0
537,14334302,3.5,4.0,2267.0,6059.0,1961.0,521009.0,5971.64,261.0
538,13836287,2.0,4.0,1950.0,6059.0,1930.0,63181.0,970.9,261.0
539,17204145,5.0,5.0,3307.0,6111.0,2001.0,812000.0,9285.68,261.0
540,12327415,1.0,3.0,1056.0,6037.0,1941.0,395946.0,2685.29,261.0
541,11962981,1.0,2.0,900.0,6037.0,1948.0,632500.0,7678.43,261.0
542,11511040,4.0,5.0,3565.0,6037.0,2007.0,2441075.0,25847.81,261.0
543,11969955,1.0,1.0,1178.0,6037.0,1929.0,577270.0,6992.82,261.0
544,11963255,3.0,4.0,2206.0,6037.0,1964.0,389489.0,4839.47,261.0
545,14282474,2.0,3.0,1705.0,6059.0,1945.0,312650.0,3935.24,261.0
546,12494134,2.0,3.0,1227.0,6037.0,1949.0,256259.0,3279.73,261.0
547,12568256,2.0,3.0,969.0,6037.0,1964.0,180935.0,2325.0,261.0
548,12567981,2.0,4.0,1508.0,6037.0,1944.0,427000.0,5206.01,261.0
549,14313772,2.0,3.0,1930.0,6059.0,1969.0,2308816.0,24579.64,261.0
550,14479528,3.0,4.0,2269.0,6059.0,1994.0,716201.0,6896.72,261.0
551,10883506,1.0,3.0,1040.0,6037.0,1950.0,63738.0,897.84,261.0
552,10918707,4.0,4.0,3718.0,6037.0,1992.0,869901.0,10628.77,261.0
553,11969138,2.0,2.0,1910.0,6037.0,1965.0,84653.0,1103.35,261.0
554,10786425,2.0,4.0,1584.0,6037.0,1956.0,180579.0,2434.07,261.0
555,10757399,3.0,4.0,2309.0,6037.0,1960.0,395797.0,5079.66,261.0
556,10732341,2.0,4.0,2938.0,6037.0,1960.0,676532.0,8331.84,261.0
557,13992985,2.0,3.0,1466.0,6059.0,1956.0,403194.0,4858.12,261.0
558,11344938,2.0,3.0,1498.0,6037.0,1988.0,405688.0,6184.48,261.0
559,12372333,1.0,2.0,944.0,6037.0,1941.0,326000.0,4393.94,261.0
560,12867014,2.0,4.0,2297.0,6037.0,1939.0,77208.0,1437.43,261.0
561,10838373,3.0,3.0,2327.0,6037.0,1954.0,174499.0,2217.31,261.0
562,13836329,2.0,2.0,1644.0,6059.0,1936.0,215990.0,2677.34,261.0
563,17204410,3.5,5.0,3165.0,6111.0,2003.0,736786.0,8475.22,261.0
564,13869000,2.0,4.0,1554.0,6059.0,1976.0,215695.0,2607.04,261.0
565,13037981,2.0,4.0,1710.0,6037.0,1956.0,124231.0,1754.67,261.0
566,11202324,2.0,3.0,1227.0,6037.0,1956.0,101404.0,2080.95,261.0
567,14240014,2.0,3.0,1508.0,6059.0,1955.0,480000.0,5306.46,261.0
568,13038191,2.0,3.0,1724.0,6037.0,1947.0,654835.0,7656.05,261.0
569,11661481,5.0,6.0,6251.0,6037.0,1939.0,1304082.0,15910.16,261.0
570,13889481,4.0,3.0,2878.0,6059.0,1989.0,1124001.0,13497.3,261.0
571,13981470,2.5,4.0,2476.0,6059.0,1964.0,1143506.0,12275.54,261.0
572,12633900,1.0,2.0,970.0,6037.0,1928.0,244452.0,3081.63,261.0
573,14241527,2.0,4.0,1517.0,6059.0,1954.0,59397.0,959.58,261.0
574,13890656,4.5,3.0,4995.0,6059.0,2007.0,3328754.0,37402.92,261.0
575,13039202,3.0,4.0,1668.0,6037.0,1953.0,622571.0,7186.98,261.0
576,17159112,2.5,4.0,1632.0,6111.0,1962.0,304233.0,3560.46,261.0
577,11922736,1.0,2.0,675.0,6037.0,1952.0,220200.0,2777.84,261.0
578,10872311,2.0,4.0,1800.0,6037.0,1954.0,347848.0,4316.41,261.0
579,13981572,4.5,5.0,3871.0,6059.0,1998.0,1563072.0,17048.42,261.0
580,14245178,2.0,3.0,2374.0,6059.0,1959.0,428014.0,4973.34,261.0
581,14011036,2.0,3.0,1536.0,6059.0,1969.0,673000.0,7738.88,261.0
582,12903129,2.0,3.0,1547.0,6037.0,1964.0,488209.0,5941.48,261.0
583,11261206,3.0,4.0,2520.0,6037.0,2003.0,446000.0,7022.73,261.0
584,11608334,5.0,4.0,3245.0,6037.0,1952.0,1831032.0,22138.53,261.0
585,14495298,3.0,4.0,1975.0,6059.0,1996.0,483024.0,6971.5,261.0
586,10984922,2.0,4.0,1396.0,6037.0,1966.0,359000.0,4476.55,261.0
587,12389132,2.0,3.0,1014.0,6037.0,1950.0,393000.0,5045.77,261.0
588,14350494,2.5,3.0,1651.0,6059.0,1998.0,692517.0,8419.1,261.0
589,13036194,2.0,3.0,1872.0,6037.0,1961.0,332340.0,4096.45,261.0
590,11480512,2.0,3.0,1637.0,6037.0,1946.0,346553.0,4534.4,261.0
591,13899228,1.0,3.0,972.0,6059.0,1955.0,222319.0,2199.1,261.0
592,10997867,2.0,4.0,1378.0,6037.0,1959.0,67255.0,856.71,261.0
593,17194450,4.0,4.0,3143.0,6111.0,2002.0,927577.0,10201.3,261.0
594,10911738,5.0,5.0,3898.0,6037.0,1941.0,1885425.0,22717.86,261.0
595,11609668,2.0,3.0,1691.0,6037.0,1929.0,90330.0,1226.62,261.0
596,14361651,2.5,4.0,2240.0,6059.0,1994.0,329399.0,4304.14,261.0
597,12263159,2.0,4.0,1638.0,6037.0,1964.0,202261.0,2954.34,261.0
598,11184594,4.0,4.0,4713.0,6037.0,2003.0,564362.0,7683.5,261.0
599,17187573,2.0,2.0,1583.0,6111.0,1981.0,553000.0,5982.78,261.0
600,12699452,3.0,3.0,2046.0,6037.0,1939.0,1244696.0,14186.7,261.0
601,11482623,2.0,3.0,1318.0,6037.0,1955.0,439802.0,5735.22,261.0
602,14437612,3.5,5.0,3418.0,6059.0,1997.0,736317.0,7471.24,261.0
603,14438423,2.5,3.0,2296.0,6059.0,1984.0,596557.0,5986.14,261.0
604,12468924,2.0,3.0,2284.0,6037.0,1960.0,147787.0,2104.07,261.0
605,11978308,1.0,3.0,1237.0,6037.0,1952.0,318089.0,3826.16,261.0
606,14011832,1.5,4.0,1567.0,6059.0,1959.0,486420.0,7820.6,261.0
607,11799208,2.0,5.0,1377.0,6037.0,1922.0,384000.0,4750.83,261.0
608,12513034,2.0,4.0,1601.0,6037.0,1951.0,83540.0,1170.16,261.0
609,12154702,2.0,3.0,1676.0,6037.0,1956.0,312033.0,4553.09,261.0
610,13036003,2.0,4.0,1886.0,6037.0,1959.0,273826.0,3457.73,261.0
611,11040944,2.0,3.0,1856.0,6037.0,1953.0,449376.0,5537.53,261.0
612,13091563,3.0,3.0,1496.0,6037.0,1984.0,330941.0,4426.94,261.0
613,11868371,3.0,4.0,2628.0,6037.0,1959.0,117462.0,1697.57,261.0
614,14494110,3.0,4.0,3347.0,6059.0,1980.0,428015.0,4279.08,261.0
615,14060941,2.0,5.0,2436.0,6059.0,1964.0,800000.0,8752.22,261.0
616,17239502,2.0,4.0,1612.0,6111.0,1964.0,65145.0,1085.06,261.0
617,11072330,2.0,3.0,1954.0,6037.0,1977.0,338070.0,4246.66,261.0
618,12669829,2.0,3.0,1862.0,6037.0,1954.0,753908.0,8579.47,261.0
619,10984678,2.0,3.0,1084.0,6037.0,1960.0,52899.0,4702.34,261.0
620,17293635,2.0,4.0,2202.0,6111.0,1976.0,510958.0,6171.66,261.0
621,10854582,5.0,5.0,3860.0,6037.0,2005.0,1604041.0,19396.74,261.0
622,12040941,2.0,4.0,1474.0,6037.0,1964.0,109099.0,1228.53,261.0
623,11191991,2.0,3.0,1675.0,6037.0,1991.0,214340.0,3497.97,261.0
624,10750303,4.0,5.0,4726.0,6037.0,1987.0,922250.0,10735.81,261.0
625,11879653,1.0,2.0,1365.0,6037.0,1908.0,411407.0,5253.86,261.0
626,12636915,1.0,2.0,944.0,6037.0,1941.0,36821.0,588.1,261.0
627,14060920,4.0,6.0,3496.0,6059.0,1964.0,721949.0,7924.82,261.0
628,11953881,1.0,2.0,1032.0,6037.0,1930.0,529863.0,6402.55,261.0
629,14340251,4.0,4.0,2730.0,6059.0,1997.0,970268.0,10849.34,261.0
630,10751705,2.0,3.0,1677.0,6037.0,1972.0,89628.0,1302.97,261.0
631,11214087,2.0,3.0,1524.0,6037.0,1990.0,199000.0,3432.27,261.0
632,11262524,3.0,3.0,2510.0,6037.0,2004.0,297714.0,4453.2,261.0
633,17168639,2.0,3.0,1252.0,6111.0,1959.0,323844.0,3757.6,261.0
634,12614714,2.0,3.0,1658.0,6037.0,1960.0,816000.0,9297.21,261.0
635,10947605,2.0,2.0,1525.0,6037.0,1938.0,86111.0,994.97,261.0
636,11861346,2.0,5.0,1750.0,6037.0,1950.0,69428.0,1110.52,261.0
637,12232628,2.0,3.0,999.0,6037.0,1930.0,160260.0,2302.49,261.0
638,10954801,2.0,2.0,1578.0,6037.0,1939.0,94905.0,1086.96,261.0
639,12265577,1.0,3.0,1088.0,6037.0,1952.0,34500.0,974.98,261.0
640,12728725,1.0,2.0,1067.0,6037.0,1950.0,381000.0,4761.52,261.0
641,17194590,5.5,5.0,6031.0,6111.0,2010.0,1838268.0,19763.46,261.0
642,11206362,2.0,2.0,1318.0,6037.0,1986.0,156345.0,2740.14,261.0
643,17108515,2.0,3.0,1727.0,6111.0,1977.0,488240.0,5133.44,261.0
644,11878905,3.0,4.0,2988.0,6037.0,2004.0,815862.0,9861.47,261.0
645,12395232,1.0,3.0,1119.0,6037.0,1950.0,306398.0,4069.37,261.0
646,12681383,1.0,3.0,1140.0,6037.0,1954.0,447999.0,5176.37,261.0
